Angle, CurrentLapTime, Damage, DistanceFromStart, DistanceCovered, FuelLevel, Gear, LastLapTime, Opponent_1,Opponent_2,Opponent_3,Opponent_4,Opponent_5,Opponent_6,Opponent_7,Opponent_8,Opponent_9,Opponent_10,Opponent_11,Opponent_12,Opponent_13,Opponent_14,Opponent_15,Opponent_16,Opponent_17,Opponent_18,Opponent_19,Opponent_20,Opponent_21,Opponent_22,Opponent_23,Opponent_24,Opponent_25,Opponent_26,Opponent_27,Opponent_28,Opponent_29,Opponent_30,Opponent_31,Opponent_32,Opponent_33,Opponent_34,Opponent_35,Opponent_36,RacePosition, RPM, SpeedX, SpeedY, SpeedZ, Track_1,Track_2,Track_3,Track_4,Track_5,Track_6,Track_7,Track_8,Track_9,Track_10,Track_11,Track_12,Track_13,Track_14,Track_15,Track_16,Track_17,Track_18,Track_19,TrackPosition, WheelSpinVelocity_1,WheelSpinVelocity_2,WheelSpinVelocity_3,WheelSpinVelocity_4,Z, Acceleration,Braking,Clutch,Gear,Steering
-0.0104182,29.652,239.0,1831.29,1856.29,92.6626,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,22.5025,24.2502,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.8202,4,8503.68,287.05,-0.381979,-0.748384,8.89148,9.18335,11.5553,15.4652,26.5012,36.2512,63.0037,200.0,194.16,182.58,170.782,128.942,93.791,71.7616,57.5605,36.2917,27.516,21.8917,21.11,0.407263,241.467,240.877,245.327,245.464,0.295804,1.0,0.0,0.0,6,0.01986692100763321
-0.010794,29.674,239.0,1833.06,1858.06,92.6615,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,22.689,24.3305,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.7447,4,8504.66,287.084,-0.611536,-0.677117,8.87634,9.16675,11.5318,15.43,26.4238,36.1224,62.6094,200.0,194.128,182.681,171.038,129.192,93.9628,71.8814,57.6483,36.3354,27.5442,21.9098,21.1254,0.40828,241.532,240.873,245.499,245.42,0.2954,1.0,0.0,0.0,6,0.02002507820725441
-0.0113252,29.696,239.0,1834.83,1859.82,92.6604,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,22.8733,24.412,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.6695,4,8504.2,287.12,-0.833761,-0.633238,8.86176,9.15027,11.5075,15.3923,26.3364,35.9723,62.1302,200.0,194.172,182.856,171.365,129.519,94.1817,72.0309,57.755,36.3859,27.5751,21.9282,21.1401,0.409257,241.574,240.883,245.664,245.215,0.295394,1.0,0.0,0.0,6,0.020406533032655716
-0.0119093,29.718,239.0,1836.6,1861.59,92.6593,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,23.0557,24.495,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.5946,4,8508.89,287.15,-1.02064,-0.604981,8.84723,9.13384,11.483,15.3538,26.2456,35.8161,61.6296,200.0,194.229,183.038,171.694,129.872,94.4179,72.1908,57.8689,36.4388,27.607,21.9466,21.1548,0.410225,241.604,240.907,245.532,245.543,0.295543,1.0,0.0,0.0,6,0.020806405693292618
-0.0125344,29.74,239.0,1838.37,1863.36,92.6582,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,23.2362,24.5796,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.5201,4,8509.98,287.181,-1.17834,-0.590183,8.83282,9.11749,11.4581,15.3146,26.1524,35.6541,61.1135,200.0,194.289,183.22,172.017,130.247,94.6676,72.3598,57.9879,36.4936,27.6399,21.9654,21.1695,0.41119,241.634,240.926,245.639,245.583,0.295528,1.0,0.0,0.0,6,0.021202469244599342
-0.0131949,29.762,239.0,1840.14,1865.13,92.6571,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,23.4149,24.666,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.4459,4,8511.67,287.212,-1.31108,-0.596644,8.8183,9.10089,11.4328,15.2743,26.0562,35.4869,60.5848,200.0,194.351,183.4,172.331,130.643,94.9301,72.5367,58.1128,36.5507,27.6737,21.9846,21.1843,0.412166,241.663,240.948,245.721,245.586,0.296284,1.0,0.0,0.0,6,0.02158762514591217
-0.0138529,29.784,239.0,1841.91,1866.9,92.656,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,23.5918,24.7542,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.3722,4,8512.49,287.244,-1.41281,-0.608733,8.80328,9.08362,11.4068,15.2333,25.959,35.3195,60.0623,200.0,194.389,183.553,172.615,131.039,95.1948,72.7155,58.239,36.6086,27.7083,22.0042,21.1996,0.413175,241.687,240.972,245.752,245.589,0.296178,1.0,0.0,0.0,6,0.021876748651266098
-0.0145238,29.806,239.0,1843.68,1868.67,92.655,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,23.7669,24.8444,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.2988,4,8514.5,287.273,-1.50171,-0.648417,8.7876,9.06592,11.3801,15.1911,25.8597,35.1483,59.5395,200.0,194.418,183.692,172.879,131.447,95.4654,72.8988,58.3685,36.6681,27.7439,22.0245,21.2155,0.414221,241.713,240.995,245.808,245.622,0.296992,1.0,0.0,0.0,6,0.02211138792335987
-0.0152152,29.828,239.0,1845.45,1870.45,92.6539,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,23.9413,24.9366,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.2258,4,8513.95,287.304,-1.57162,-0.675395,8.7713,9.04734,11.3521,15.1474,25.757,34.9728,59.0077,200.0,194.439,183.821,173.131,131.868,95.7468,73.089,58.503,36.7301,27.781,22.0457,21.2321,0.415316,241.741,241.017,245.732,245.733,0.297073,1.0,0.0,0.0,6,0.02230149134993553
-0.0159047,29.85,239.0,1847.22,1872.22,92.6528,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,24.1148,25.0309,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.1532,4,8518.02,287.332,-1.63114,-0.733663,8.75403,9.02787,11.3231,15.1021,25.6519,34.7939,58.4788,200.0,194.442,183.929,173.356,132.294,96.032,73.2825,58.6402,36.7935,27.8191,22.0679,21.2497,0.416471,241.764,241.042,246.0,245.655,0.297322,1.0,0.0,0.0,6,0.02240876667201519
-0.0165895,29.872,239.0,1848.99,1873.99,92.6517,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,24.2861,25.1272,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.0811,4,8517.8,287.363,-1.67537,-0.779129,8.73602,9.00757,11.2932,15.0558,25.5455,34.6138,57.9565,200.0,194.425,184.013,173.554,132.722,96.3201,73.4772,58.7788,36.8582,27.8584,22.0909,21.2681,0.41768,241.788,241.069,245.916,245.662,0.297641,1.0,0.0,0.0,6,0.02242239937186241
-0.0172713,29.894,239.0,1850.76,1875.76,92.6506,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,24.4549,25.2257,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,80.0093,4,8515.84,287.395,-1.70974,-0.818797,8.71704,8.98633,11.262,15.0078,25.4368,34.4312,57.4356,200.0,194.389,184.076,173.727,133.152,96.6098,73.6756,58.9199,36.9243,27.8989,22.1149,21.2874,0.418953,241.812,241.094,245.743,245.811,0.297935,1.0,0.0,0.0,6,0.022350918501615524
-0.0179351,29.916,239.0,1852.53,1877.53,92.6495,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,24.6209,25.3201,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.938,4,8517.16,287.424,-1.73524,-0.875923,8.69702,8.96405,11.2298,14.9584,25.3266,34.2486,56.9248,200.0,194.326,184.109,173.868,133.58,96.8991,73.8739,59.0617,36.9917,27.9402,22.1399,21.3077,0.420296,241.835,241.118,245.86,245.774,0.297981,1.0,0.0,0.0,6,0.02216256968677044
-0.0185664,29.938,239.0,1854.3,1879.3,92.6484,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,32.6455,24.784,25.3974,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.867,4,8520.38,287.452,-1.75122,-0.941834,8.67596,8.94086,11.1966,14.9084,25.2167,34.0673,56.4297,200.0,194.23,184.106,173.969,133.995,97.1824,74.0685,59.2017,37.0591,27.9823,22.1657,21.3292,0.421704,241.856,241.146,246.11,245.664,0.298186,1.0,0.0,0.0,6,0.021839657798409462
-0.0191682,29.96,239.0,1856.08,1881.07,92.6473,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,32.7627,24.944,25.4547,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.7963,4,8521.6,287.481,-1.75683,-0.982164,8.65387,8.91668,11.1624,14.857,25.1055,33.8863,55.9495,200.0,194.102,184.07,174.032,134.4,97.4593,74.2609,59.3406,37.1268,28.0251,22.1924,21.3514,0.423181,241.879,241.176,245.977,245.889,0.298267,1.0,0.0,0.0,6,0.0213936734944582
-0.0197271,29.982,239.0,1857.85,1882.85,92.6462,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,32.8802,25.1012,25.4906,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.7258,4,8521.65,287.512,-1.75689,-1.04055,8.6308,8.8916,11.1271,14.8051,24.9951,33.7087,55.4873,200.0,193.935,183.992,174.054,134.787,97.7272,74.4477,59.4769,37.1943,28.0682,22.22,21.3749,0.424727,241.897,241.208,245.971,245.911,0.298084,1.0,0.0,0.0,6,0.020797433331608772
-0.0202125,30.004,239.0,1859.62,1884.62,92.6451,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,32.998,25.2495,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.6556,4,8521.62,287.543,-1.74049,-1.07034,8.60663,8.86548,11.0913,14.7528,24.8869,33.5372,55.0562,200.0,193.713,183.858,174.015,135.141,97.975,74.6227,59.6056,37.26,28.111,22.2482,21.3994,0.426343,241.914,241.244,246.138,245.741,0.298193,1.0,0.0,0.0,6,0.020012302324175835
-0.0206216,30.026,239.0,1861.39,1886.39,92.644,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.1161,25.3762,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.5855,4,8523.65,287.573,-1.71656,-1.12286,8.58167,8.83881,11.0553,14.7009,24.7825,33.3738,54.6601,200.0,193.436,183.666,173.916,135.457,98.1998,74.7842,59.7258,37.3232,28.1532,22.2767,21.4246,0.428011,241.932,241.279,245.952,246.02,0.298169,1.0,0.0,0.0,6,0.019044535234570503
-0.0209287,30.048,239.0,1863.17,1888.17,92.643,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.2343,25.4792,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.5155,4,8523.91,287.605,-1.68262,-1.17259,8.55573,8.81134,11.0187,14.6494,24.6823,33.2217,54.3049,200.0,193.09,183.405,173.745,135.724,98.3949,74.9273,59.835,37.3828,28.1943,22.3058,21.4507,0.429744,241.948,241.316,246.099,245.883,0.298247,1.0,0.0,0.0,6,0.017873525619506836
-0.0210975,30.07,239.0,1864.94,1889.94,92.6419,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.3527,25.4768,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.4455,4,8524.58,287.637,-1.62678,-1.19983,8.52917,8.78351,10.9829,14.5997,24.59,33.0861,54.0088,200.0,192.657,183.053,173.485,135.911,98.5451,75.0429,59.926,37.4366,28.2328,22.3344,21.4774,0.431519,241.958,241.363,246.183,245.813,0.297992,1.0,0.0,0.0,6,0.016457978636026382
-0.0211061,30.092,239.0,1866.71,1891.71,92.6408,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.4712,25.4708,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.3755,4,8526.59,287.668,-1.55801,-1.24696,8.50189,8.75544,10.9477,14.5525,24.5074,32.9695,53.7818,200.0,192.125,182.603,173.123,135.986,98.6452,75.1259,59.9957,37.4829,28.2684,22.3627,21.5046,0.433333,241.967,241.411,246.024,246.087,0.297822,1.0,0.0,0.0,6,0.01481538638472557
-0.0209325,30.114,239.0,1868.49,1893.49,92.6397,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.5897,25.4777,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.3054,4,8525.86,287.702,-1.46777,-1.2499,8.47424,8.72736,10.9135,14.5083,24.4366,32.8766,53.6317,200.0,191.486,182.044,172.652,135.945,98.6827,75.1716,60.0413,37.5207,28.3002,22.3903,21.5322,0.435173,241.974,241.462,246.121,245.98,0.297528,1.0,0.0,0.0,6,0.012959173880517483
-0.0205281,30.136,239.0,1870.26,1895.26,92.6386,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.7081,25.4977,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.2351,4,8527.08,287.735,-1.35493,-1.25653,8.44659,8.69983,10.8814,14.4687,24.3814,32.8146,53.5822,200.0,190.714,181.352,172.046,135.765,98.6447,75.1678,60.0542,37.5466,28.3265,22.4164,21.5596,0.437012,241.977,241.519,245.976,246.187,0.297373,1.0,0.0,0.0,6,0.010885084047913551
-0.0198677,30.158,239.0,1872.04,1897.03,92.6375,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.8261,25.5279,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.1647,4,8527.15,287.77,-1.22208,-1.25226,8.41907,8.67297,10.8519,14.4347,24.3444,32.7872,53.6469,200.0,189.798,180.516,171.297,135.439,98.5194,75.1098,60.0313,37.5591,28.3466,22.4407,21.5868,0.438843,241.978,241.578,246.18,246.005,0.297292,1.0,0.0,0.0,6,0.008640879765152931
-0.0189098,30.18,239.0,1873.81,1898.81,92.6364,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.9438,25.5577,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.0941,4,8527.39,287.806,-1.0618,-1.23339,8.39178,8.64703,10.8252,14.4072,24.329,32.802,53.8484,200.0,188.721,179.518,170.386,134.953,98.2947,74.9879,59.9663,37.556,28.3593,22.4628,21.6135,0.440649,241.973,241.646,246.158,246.031,0.296741,1.0,0.0,0.0,6,0.006273847538977861
-0.0176504,30.202,239.0,1875.59,1900.58,92.6353,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.0609,25.51,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.0232,4,8528.98,287.841,-0.880848,-1.19853,8.36536,8.62279,10.8025,14.3875,24.3374,32.8629,54.1983,200.0,187.48,178.359,169.314,134.308,97.9676,74.8001,59.857,37.5359,28.3637,22.4822,21.6392,0.442395,241.971,241.713,246.357,245.909,0.296143,1.0,0.0,0.0,6,0.0038821178022772074
-0.0160907,30.224,239.0,1877.36,1902.36,92.6342,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.1772,25.42,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.9519,4,8529.04,287.876,-0.685763,-1.14567,8.34021,8.60064,10.7841,14.376,24.3708,32.9703,54.7126,200.0,186.082,177.041,168.085,133.509,97.5405,74.5473,59.7042,37.4985,28.3595,22.4983,21.6636,0.444055,241.966,241.78,246.183,246.166,0.295651,1.0,0.0,0.0,6,0.0015561218606308103
-0.01421,30.246,239.0,1879.14,1904.13,92.6331,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.2926,25.3109,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.8802,4,8528.87,287.913,-0.475761,-1.07649,8.31689,8.58075,10.7709,14.3745,24.433,33.1324,55.4147,200.0,184.517,175.559,166.692,132.553,97.0051,74.2247,59.5039,37.4421,28.3456,22.5106,21.6861,0.445597,241.96,241.847,246.343,245.993,0.295149,1.0,0.0,0.0,6,-6.312916520982981E-4
-0.0120309,30.268,239.0,1880.91,1905.91,92.632,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.4069,25.1833,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.8079,4,8529.33,287.95,-0.258364,-0.966526,8.29572,8.56403,10.7632,14.383,24.5244,33.3505,56.323,200.0,182.799,173.925,165.151,131.455,96.3722,73.8383,59.2597,37.3676,28.322,22.5189,21.7064,0.446993,241.958,241.913,246.065,246.23,0.294569,1.0,0.0,0.0,6,-0.0026038966607302427
-0.00955183,30.29,239.0,1882.69,1907.69,92.631,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.5199,25.0377,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.735,4,8528.17,287.987,-0.0348032,-0.854571,8.27728,8.55066,10.7619,14.4025,24.6473,33.6285,57.4677,200.0,180.932,172.143,163.462,130.219,95.6417,73.3869,58.971,37.2742,28.2882,22.5227,21.7241,0.448206,241.953,241.978,245.952,246.336,0.294061,1.0,0.0,0.0,6,-0.0043156142346560955
-0.0067876,30.312,239.0,1884.46,1909.46,92.6299,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.6315,24.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.6614,4,8531.02,288.021,0.191206,-0.710161,8.26215,8.54138,10.7671,14.4339,24.8029,33.9702,58.8871,200.0,178.925,170.224,161.638,128.856,94.8223,72.8752,58.6398,37.1621,28.2443,22.5215,21.7386,0.449207,241.95,242.039,246.231,246.166,0.293381,1.0,0.0,0.0,6,-0.005737152881920338
-0.00377494,30.334,239.0,1886.24,1911.24,92.6288,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.7416,24.695,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.5869,4,8531.04,288.056,0.412814,-0.543176,8.25079,8.53665,10.7801,14.4779,24.9931,34.378,60.6169,200.0,176.799,168.188,159.699,127.386,93.9233,72.311,58.2703,37.0324,28.19,22.5151,21.7495,0.449951,241.951,242.096,246.284,246.081,0.292336,1.0,0.0,0.0,6,-0.0068563721142709255
-5.62016E-4,30.356,239.0,1888.02,1913.02,92.6277,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.85,24.4961,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.5116,4,8531.57,288.088,0.622302,-0.354402,8.24347,8.5365,10.8,14.5336,25.2146,34.8487,62.698,200.0,174.58,166.061,157.673,125.836,92.9657,71.7044,57.8709,36.888,28.1267,22.5037,21.7565,0.450435,241.956,242.145,246.345,246.091,0.291787,1.0,0.0,0.0,6,-0.007683834992349148
0.00276535,30.378,239.0,1889.79,1914.79,92.6266,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,34.9567,24.2764,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.4349,4,8531.32,288.121,0.80035,-0.12781,8.24109,8.54169,10.8277,14.6012,25.4657,35.3772,65.1663,200.0,172.313,163.887,155.599,124.244,91.9739,71.0725,57.4508,36.7319,28.0555,22.4869,21.759,0.450598,241.971,242.184,246.309,246.141,0.29095,1.0,0.0,0.0,6,-0.008135953918099403
0.00619191,30.4,239.0,1891.57,1916.57,92.6255,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,35.0617,24.0407,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.3572,4,8532.66,288.152,0.957476,0.0912316,8.24353,8.55225,10.8629,14.6805,25.7471,35.9653,68.1284,200.0,170.004,161.674,153.488,122.617,90.9545,70.4182,57.013,36.5648,27.9764,22.4648,21.757,0.450439,241.988,242.218,246.315,246.188,0.289989,1.0,0.0,0.0,6,-0.007548946887254715
0.00961321,30.422,239.0,1893.35,1918.35,92.6244,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,35.165,23.7949,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.2782,4,8530.66,288.185,1.08305,0.334951,8.25134,8.56836,10.9055,14.77,26.0514,36.6008,71.6576,200.0,167.706,159.47,151.387,121.001,89.9381,69.7613,56.5695,36.3912,27.8917,22.4377,21.75,0.449935,242.016,242.24,246.165,246.205,0.289469,1.0,0.0,0.0,6,-0.006945085246115923
0.012962,30.444,239.0,1895.13,1920.13,92.6233,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,35.2665,23.5402,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.1978,4,8533.62,288.212,1.16566,0.592689,8.26459,8.58981,10.9547,14.8687,26.3752,37.2746,75.9195,199.234,165.448,157.309,149.328,119.421,88.9416,69.1133,56.129,36.2142,27.8026,22.4058,21.7379,0.449076,242.05,242.257,246.259,246.286,0.289129,1.0,0.0,0.0,6,-0.006502314005047083
0.0161917,30.466,239.0,1896.91,1921.9,92.6222,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,35.3666,23.2811,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.1158,4,8534.21,288.241,1.20443,0.855106,8.28326,8.61694,11.0104,14.976,26.7152,37.9805,81.2565,196.726,163.252,155.207,147.329,117.893,87.9781,68.482,55.696,36.0357,27.7097,22.3692,21.7206,0.447856,242.092,242.265,246.046,246.509,0.288741,1.0,0.0,0.0,6,-0.006444478873163462
0.0193564,30.488,239.0,1898.68,1923.68,92.6211,6,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,35.4652,23.016,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.0321,4,8535.47,288.268,1.21724,1.11085,8.30768,8.64972,11.0733,15.0933,27.0769,38.7316,88.8398,194.252,161.09,153.14,145.363,116.393,87.0297,67.856,55.2633,35.8529,27.6119,22.3275,21.6978,0.446261,242.119,242.283,246.353,246.29,0.288353,1.0,0.0,0.0,6,-0.00635105324909091
